vehicle_id,region_id,start_time,end_time,cost,init_category,base_quality
94,55,71375,71400,8.5,unknown,0.975
94,55,71401,72000,8.5,unknown,0.975
94,55,72001,72236,8.5,unknown,0.975
94,65,72237,72600,8.5,unknown,0.975
94,65,72601,73200,8.5,unknown,0.975
94,65,73201,73800,8.5,unknown,0.975
94,65,73801,74400,8.5,unknown,0.975
94,65,74401,75000,8.5,unknown,0.975
94,65,75001,75600,8.5,unknown,0.975
94,65,75601,75856,8.5,unknown,0.975
94,75,75857,76200,8.5,unknown,0.975
94,75,76201,76459,8.5,unknown,0.975
94,65,76460,76800,8.5,unknown,0.975
94,65,76801,77400,8.5,unknown,0.975
94,65,77401,77666,8.5,unknown,0.975
94,75,77667,78000,8.5,unknown,0.975
94,75,78001,78269,8.5,unknown,0.975
94,65,78270,78600,8.5,unknown,0.975
94,65,78601,79200,8.5,unknown,0.975
94,65,79201,79800,8.5,unknown,0.975
94,65,79801,80400,8.5,unknown,0.975
94,65,80401,81000,8.5,unknown,0.975
94,65,81001,81600,8.5,unknown,0.975
94,65,81601,82200,8.5,unknown,0.975
94,65,82201,82237,8.5,unknown,0.975
94,74,82238,82800,8.5,unknown,0.975
94,74,82801,83400,8.5,unknown,0.975
94,74,83401,84000,8.5,unknown,0.975
94,74,84001,84552,8.5,unknown,0.975
94,55,84553,84600,8.5,unknown,0.975
94,55,84601,84854,8.5,unknown,0.975
94,54,84855,85200,8.5,unknown,0.975
94,54,85201,85571,8.5,unknown,0.975
94,55,85572,85758,8.5,unknown,0.975
94,45,85759,85800,8.5,unknown,0.975
94,45,85801,86361,8.5,unknown,0.975
95,65,59819,60000,7.4,malicious,0.331
95,65,60001,60600,7.4,malicious,0.331
95,65,60601,61024,7.4,malicious,0.331
96,96,65,264,19.2,malicious,0.286
96,97,265,600,19.2,malicious,0.286
96,97,601,969,19.2,malicious,0.286
96,86,970,1200,19.2,malicious,0.286
96,86,1201,1271,19.2,malicious,0.286
96,76,1272,1471,19.2,malicious,0.286
96,75,1472,1573,19.2,malicious,0.286
96,65,1574,1800,19.2,malicious,0.286
96,65,1801,1874,19.2,malicious,0.286
96,55,1875,2376,19.2,malicious,0.286
96,44,2377,2400,19.2,malicious,0.286
96,44,2401,2979,19.2,malicious,0.286
96,54,2980,3000,19.2,malicious,0.286
96,54,3001,3600,19.2,malicious,0.286
96,54,3601,4200,19.2,malicious,0.286
96,54,4201,4800,19.2,malicious,0.286
96,54,4801,5400,19.2,malicious,0.286
96,54,5401,6000,19.2,malicious,0.286
96,54,6001,6600,19.2,malicious,0.286
96,54,6601,7200,19.2,malicious,0.286
96,54,7201,7800,19.2,malicious,0.286
96,54,7801,8400,19.2,malicious,0.286
96,54,8401,9000,19.2,malicious,0.286
96,54,9001,9600,19.2,malicious,0.286
96,54,9601,10200,19.2,malicious,0.286
96,54,10201,10800,19.2,malicious,0.286
96,54,10801,11400,19.2,malicious,0.286
96,54,11401,12000,19.2,malicious,0.286
96,54,12001,12600,19.2,malicious,0.286
96,54,12601,13200,19.2,malicious,0.286
96,54,13201,13800,19.2,malicious,0.286
96,54,13801,14400,19.2,malicious,0.286
96,54,14401,15000,19.2,malicious,0.286
96,54,15001,15600,19.2,malicious,0.286
96,54,15601,16200,19.2,malicious,0.286
96,54,16201,16800,19.2,malicious,0.286
96,54,16801,17400,19.2,malicious,0.286
96,54,17401,18000,19.2,malicious,0.286
96,54,18001,18600,19.2,malicious,0.286
96,54,18601,19200,19.2,malicious,0.286
96,54,19201,19800,19.2,malicious,0.286
96,54,19801,20400,19.2,malicious,0.286
96,54,20401,21000,19.2,malicious,0.286
96,54,21001,21600,19.2,malicious,0.286
96,54,21601,22200,19.2,malicious,0.286
96,54,22201,22800,19.2,malicious,0.286
96,54,22801,23400,19.2,malicious,0.286
96,54,23401,24000,19.2,malicious,0.286
96,54,24001,24600,19.2,malicious,0.286
96,54,24601,25200,19.2,malicious,0.286
96,54,25201,25800,19.2,malicious,0.286
96,54,25801,26400,19.2,malicious,0.286
96,54,26401,27000,19.2,malicious,0.286
96,54,27001,27600,19.2,malicious,0.286
96,54,27601,28200,19.2,malicious,0.286
96,54,28201,28800,19.2,malicious,0.286
96,54,28801,29400,19.2,malicious,0.286
96,54,29401,30000,19.2,malicious,0.286
96,54,30001,30600,19.2,malicious,0.286
96,54,30601,31200,19.2,malicious,0.286
96,54,31201,31800,19.2,malicious,0.286
96,54,31801,32400,19.2,malicious,0.286
96,54,32401,33000,19.2,malicious,0.286
96,54,33001,33600,19.2,malicious,0.286
96,54,33601,34200,19.2,malicious,0.286
96,54,34201,34800,19.2,malicious,0.286
96,54,34801,35400,19.2,malicious,0.286
96,54,35401,36000,19.2,malicious,0.286
96,54,36001,36492,19.2,malicious,0.286
96,64,36493,36600,19.2,malicious,0.286
96,64,36601,37200,19.2,malicious,0.286
96,64,37201,37698,19.2,malicious,0.286
96,65,37699,37800,19.2,malicious,0.286
96,65,37801,38400,19.2,malicious,0.286
96,65,38401,38918,19.2,malicious,0.286
96,64,38919,39000,19.2,malicious,0.286
96,64,39001,39600,19.2,malicious,0.286
96,64,39601,39823,19.2,malicious,0.286
96,54,39824,40125,19.2,malicious,0.286
96,64,40126,40200,19.2,malicious,0.286
96,64,40201,40728,19.2,malicious,0.286
96,63,40729,40800,19.2,malicious,0.286
96,63,40801,41400,19.2,malicious,0.286
96,63,41401,42000,19.2,malicious,0.286
96,63,42001,42532,19.2,malicious,0.286
96,53,42533,42600,19.2,malicious,0.286
96,53,42601,42645,19.2,malicious,0.286
96,63,42646,43200,19.2,malicious,0.286
96,63,43201,43800,19.2,malicious,0.286
96,63,43801,44400,19.2,malicious,0.286
96,63,44401,45000,19.2,malicious,0.286
96,63,45001,45600,19.2,malicious,0.286
96,63,45601,46200,19.2,malicious,0.286
96,63,46201,46403,19.2,malicious,0.286
96,53,46404,46800,19.2,malicious,0.286
96,53,46801,47400,19.2,malicious,0.286
96,53,47401,48000,19.2,malicious,0.286
96,53,48001,48600,19.2,malicious,0.286
96,53,48601,48816,19.2,malicious,0.286
96,43,48817,49200,19.2,malicious,0.286
96,43,49201,49466,19.2,malicious,0.286
96,53,49467,49800,19.2,malicious,0.286
96,53,49801,50400,19.2,malicious,0.286
96,53,50401,51000,19.2,malicious,0.286
96,53,51001,51600,19.2,malicious,0.286
96,53,51601,51833,19.2,malicious,0.286
96,44,51834,52181,19.2,malicious,0.286
96,54,52182,52200,19.2,malicious,0.286
96,54,52201,52800,19.2,malicious,0.286
96,54,52801,53400,19.2,malicious,0.286
96,54,53401,53944,19.2,malicious,0.286
96,55,53945,54000,19.2,malicious,0.286
96,55,54001,54594,19.2,malicious,0.286
96,45,54595,54600,19.2,malicious,0.286
96,45,54601,55198,19.2,malicious,0.286
96,55,55199,55200,19.2,malicious,0.286
96,55,55201,55800,19.2,malicious,0.286
96,55,55801,56400,19.2,malicious,0.286
96,55,56401,56961,19.2,malicious,0.286
96,54,56962,57000,19.2,malicious,0.286
96,54,57001,57008,19.2,malicious,0.286
96,44,57009,57262,19.2,malicious,0.286
96,45,57263,57600,19.2,malicious,0.286
96,45,57601,58200,19.2,malicious,0.286
96,45,58201,58800,19.2,malicious,0.286
96,45,58801,59400,19.2,malicious,0.286
96,45,59401,60000,19.2,malicious,0.286
96,45,60001,60600,19.2,malicious,0.286
96,45,60601,60885,19.2,malicious,0.286
96,55,60886,61200,19.2,malicious,0.286
96,55,61201,61789,19.2,malicious,0.286
96,65,61790,61800,19.2,malicious,0.286
96,65,61801,62400,19.2,malicious,0.286
96,65,62401,63000,19.2,malicious,0.286
96,65,63001,63600,19.2,malicious,0.286
96,65,63601,64200,19.2,malicious,0.286
96,65,64201,64800,19.2,malicious,0.286
96,65,64801,64806,19.2,malicious,0.286
96,55,64807,65400,19.2,malicious,0.286
96,55,65401,66000,19.2,malicious,0.286
96,55,66001,66013,19.2,malicious,0.286
96,45,66014,66600,19.2,malicious,0.286
96,45,66601,67200,19.2,malicious,0.286
96,45,67201,67521,19.2,malicious,0.286
96,44,67522,67800,19.2,malicious,0.286
96,44,67801,68124,19.2,malicious,0.286
96,34,68125,68400,19.2,malicious,0.286
96,34,68401,69000,19.2,malicious,0.286
96,34,69001,69029,19.2,malicious,0.286
96,44,69030,69600,19.2,malicious,0.286
96,44,69601,69934,19.2,malicious,0.286
96,43,69935,70200,19.2,malicious,0.286
96,43,70201,70236,19.2,malicious,0.286
96,44,70237,70800,19.2,malicious,0.286
96,44,70801,71400,19.2,malicious,0.286
96,44,71401,71744,19.2,malicious,0.286
96,54,71745,72000,19.2,malicious,0.286
96,54,72001,72046,19.2,malicious,0.286
96,44,72047,72347,19.2,malicious,0.286
96,45,72348,72600,19.2,malicious,0.286
96,45,72601,73200,19.2,malicious,0.286
96,45,73201,73252,19.2,malicious,0.286
96,44,73253,73598,19.2,malicious,0.286
96,54,73599,73800,19.2,malicious,0.286
96,54,73801,73856,19.2,malicious,0.286
96,44,73857,74400,19.2,malicious,0.286
96,44,74401,75000,19.2,malicious,0.286
96,44,75001,75062,19.2,malicious,0.286
96,34,75063,75364,19.2,malicious,0.286
96,44,75365,75600,19.2,malicious,0.286
96,44,75601,75966,19.2,malicious,0.286
96,45,75967,76200,19.2,malicious,0.286
96,45,76201,76800,19.2,malicious,0.286
96,45,76801,77400,19.2,malicious,0.286
96,45,77401,78000,19.2,malicious,0.286
96,45,78001,78600,19.2,malicious,0.286
96,45,78601,78906,19.2,malicious,0.286
96,54,78907,79200,19.2,malicious,0.286
96,54,79201,79800,19.2,malicious,0.286
96,54,79801,80400,19.2,malicious,0.286
96,54,80401,80494,19.2,malicious,0.286
96,53,80495,80796,19.2,malicious,0.286
96,54,80797,81000,19.2,malicious,0.286
96,54,81001,81018,19.2,malicious,0.286
96,64,81019,81600,19.2,malicious,0.286
96,64,81601,81621,19.2,malicious,0.286
96,63,81622,82200,19.2,malicious,0.286
96,63,82201,82800,19.2,malicious,0.286
96,63,82801,83400,19.2,malicious,0.286
96,63,83401,83978,19.2,malicious,0.286
96,64,83979,84000,19.2,malicious,0.286
96,64,84001,84581,19.2,malicious,0.286
96,54,84582,84600,19.2,malicious,0.286
96,54,84601,85130,19.2,malicious,0.286
97,94,13641,13800,16.6,unknown,0.885
97,94,13801,14400,16.6,unknown,0.885
97,94,14401,15000,16.6,unknown,0.885
97,94,15001,15600,16.6,unknown,0.885
97,94,15601,16200,16.6,unknown,0.885
97,94,16201,16800,16.6,unknown,0.885
97,94,16801,17400,16.6,unknown,0.885
97,94,17401,18000,16.6,unknown,0.885
97,94,18001,18600,16.6,unknown,0.885
97,94,18601,19200,16.6,unknown,0.885
97,94,19201,19800,16.6,unknown,0.885
97,94,19801,20400,16.6,unknown,0.885
97,94,20401,21000,16.6,unknown,0.885
97,94,21001,21600,16.6,unknown,0.885
97,94,21601,22200,16.6,unknown,0.885
97,94,22201,22800,16.6,unknown,0.885
97,94,22801,23400,16.6,unknown,0.885
97,94,23401,24000,16.6,unknown,0.885
97,94,24001,24600,16.6,unknown,0.885
97,94,24601,25200,16.6,unknown,0.885
97,94,25201,25800,16.6,unknown,0.885
97,94,25801,26400,16.6,unknown,0.885
97,94,26401,27000,16.6,unknown,0.885
97,94,27001,27600,16.6,unknown,0.885
97,94,27601,28200,16.6,unknown,0.885
97,94,28201,28800,16.6,unknown,0.885
97,94,28801,29400,16.6,unknown,0.885
97,94,29401,30000,16.6,unknown,0.885
97,94,30001,30600,16.6,unknown,0.885
97,94,30601,31200,16.6,unknown,0.885
97,94,31201,31800,16.6,unknown,0.885
97,94,31801,32400,16.6,unknown,0.885
97,94,32401,33000,16.6,unknown,0.885
97,94,33001,33600,16.6,unknown,0.885
97,94,33601,34200,16.6,unknown,0.885
97,94,34201,34800,16.6,unknown,0.885
97,94,34801,35400,16.6,unknown,0.885
97,94,35401,36000,16.6,unknown,0.885
97,94,36001,36600,16.6,unknown,0.885
97,94,36601,37200,16.6,unknown,0.885
97,94,37201,37800,16.6,unknown,0.885
97,94,37801,38400,16.6,unknown,0.885
97,94,38401,39000,16.6,unknown,0.885
97,94,39001,39600,16.6,unknown,0.885
97,94,39601,40200,16.6,unknown,0.885
97,94,40201,40800,16.6,unknown,0.885
97,94,40801,41331,16.6,unknown,0.885
97,84,41332,41400,16.6,unknown,0.885
97,84,41401,42000,16.6,unknown,0.885
97,84,42001,42600,16.6,unknown,0.885
97,84,42601,42966,16.6,unknown,0.885
97,74,42967,43200,16.6,unknown,0.885
97,74,43201,43800,16.6,unknown,0.885
97,74,43801,44400,16.6,unknown,0.885
97,74,44401,45000,16.6,unknown,0.885
97,74,45001,45600,16.6,unknown,0.885
97,74,45601,46200,16.6,unknown,0.885
97,74,46201,46274,16.6,unknown,0.885
97,84,46275,46800,16.6,unknown,0.885
97,84,46801,47400,16.6,unknown,0.885
97,84,47401,47677,16.6,unknown,0.885
97,94,47678,48000,16.6,unknown,0.885
97,94,48001,48600,16.6,unknown,0.885
97,94,48601,48817,16.6,unknown,0.885
97,95,48818,49200,16.6,unknown,0.885
97,95,49201,49800,16.6,unknown,0.885
97,95,49801,50400,16.6,unknown,0.885
97,95,50401,51000,16.6,unknown,0.885
97,95,51001,51295,16.6,unknown,0.885
97,94,51296,51408,16.6,unknown,0.885
97,95,51409,51600,16.6,unknown,0.885
97,95,51601,52200,16.6,unknown,0.885
97,95,52201,52800,16.6,unknown,0.885
97,95,52801,53400,16.6,unknown,0.885
97,95,53401,54000,16.6,unknown,0.885
97,95,54001,54600,16.6,unknown,0.885
97,95,54601,55200,16.6,unknown,0.885
97,95,55201,55800,16.6,unknown,0.885
97,95,55801,56400,16.6,unknown,0.885
97,95,56401,57000,16.6,unknown,0.885
97,95,57001,57600,16.6,unknown,0.885
97,95,57601,58200,16.6,unknown,0.885
97,95,58201,58800,16.6,unknown,0.885
97,95,58801,59400,16.6,unknown,0.885
97,95,59401,60000,16.6,unknown,0.885
97,95,60001,60600,16.6,unknown,0.885
97,95,60601,61200,16.6,unknown,0.885
97,95,61201,61442,16.6,unknown,0.885
97,94,61443,61800,16.6,unknown,0.885
97,94,61801,62400,16.6,unknown,0.885
97,94,62401,62509,16.6,unknown,0.885
97,84,62510,62773,16.6,unknown,0.885
97,94,62774,63000,16.6,unknown,0.885
97,94,63001,63600,16.6,unknown,0.885
97,94,63601,64200,16.6,unknown,0.885
97,94,64201,64281,16.6,unknown,0.885
97,84,64282,64318,16.6,unknown,0.885
97,94,64319,64800,16.6,unknown,0.885
97,94,64801,64884,16.6,unknown,0.885
97,84,64885,65400,16.6,unknown,0.885
97,84,65401,65422,16.6,unknown,0.885
97,74,65423,66000,16.6,unknown,0.885
97,74,66001,66090,16.6,unknown,0.885
97,64,66091,66600,16.6,unknown,0.885
97,64,66601,67200,16.6,unknown,0.885
97,64,67201,67297,16.6,unknown,0.885
97,65,67298,67599,16.6,unknown,0.885
97,75,67600,67800,16.6,unknown,0.885
97,75,67801,68202,16.6,unknown,0.885
97,66,68203,68400,16.6,unknown,0.885
97,66,68401,69000,16.6,unknown,0.885
97,66,69001,69275,16.6,unknown,0.885
97,55,69276,69600,16.6,unknown,0.885
97,55,69601,70200,16.6,unknown,0.885
97,55,70201,70800,16.6,unknown,0.885
97,55,70801,70917,16.6,unknown,0.885
97,54,70918,71057,16.6,unknown,0.885
97,64,71058,71400,16.6,unknown,0.885
97,64,71401,72000,16.6,unknown,0.885
97,64,72001,72124,16.6,unknown,0.885
97,74,72125,72600,16.6,unknown,0.885
97,74,72601,73200,16.6,unknown,0.885
97,74,73201,73800,16.6,unknown,0.885
97,74,73801,74235,16.6,unknown,0.885
97,84,74236,74400,16.6,unknown,0.885
97,84,74401,75000,16.6,unknown,0.885
97,84,75001,75600,16.6,unknown,0.885
97,84,75601,76200,16.6,unknown,0.885
97,84,76201,76240,16.6,unknown,0.885
97,94,76241,76800,16.6,unknown,0.885
97,94,76801,77400,16.6,unknown,0.885
97,94,77401,77873,16.6,unknown,0.885
98,94,35132,35400,14.3,unknown,0.617
98,94,35401,35601,14.3,unknown,0.617
98,84,35602,36000,14.3,unknown,0.617
98,84,36001,36600,14.3,unknown,0.617
98,84,36601,36807,14.3,unknown,0.617
98,74,36808,37200,14.3,unknown,0.617
98,74,37201,37712,14.3,unknown,0.617
98,64,37713,37800,14.3,unknown,0.617
98,64,37801,38400,14.3,unknown,0.617
98,64,38401,39000,14.3,unknown,0.617
98,64,39001,39329,14.3,unknown,0.617
98,54,39330,39522,14.3,unknown,0.617
98,64,39523,39600,14.3,unknown,0.617
98,64,39601,40200,14.3,unknown,0.617
98,64,40201,40728,14.3,unknown,0.617
98,74,40729,40800,14.3,unknown,0.617
98,74,40801,41030,14.3,unknown,0.617
98,73,41031,41400,14.3,unknown,0.617
98,73,41401,42000,14.3,unknown,0.617
98,73,42001,42600,14.3,unknown,0.617
98,73,42601,43103,14.3,unknown,0.617
98,62,43104,43200,14.3,unknown,0.617
98,62,43201,43745,14.3,unknown,0.617
98,73,43746,43800,14.3,unknown,0.617
98,73,43801,44400,14.3,unknown,0.617
98,73,44401,45000,14.3,unknown,0.617
98,73,45001,45253,14.3,unknown,0.617
98,63,45254,45600,14.3,unknown,0.617
98,63,45601,45856,14.3,unknown,0.617
98,53,45857,46200,14.3,unknown,0.617
98,53,46201,46800,14.3,unknown,0.617
98,53,46801,47400,14.3,unknown,0.617
98,53,47401,47905,14.3,unknown,0.617
98,63,47906,48000,14.3,unknown,0.617
98,63,48001,48600,14.3,unknown,0.617
98,63,48601,49054,14.3,unknown,0.617
98,53,49055,49200,14.3,unknown,0.617
98,53,49201,49656,14.3,unknown,0.617
98,63,49657,49800,14.3,unknown,0.617
98,63,49801,49958,14.3,unknown,0.617
98,64,49959,50400,14.3,unknown,0.617
98,64,50401,51000,14.3,unknown,0.617
98,64,51001,51600,14.3,unknown,0.617
98,64,51601,51768,14.3,unknown,0.617
98,73,51769,52200,14.3,unknown,0.617
98,73,52201,52800,14.3,unknown,0.617
98,73,52801,53400,14.3,unknown,0.617
98,73,53401,53846,14.3,unknown,0.617
98,63,53847,54000,14.3,unknown,0.617
98,63,54001,54147,14.3,unknown,0.617
98,73,54148,54449,14.3,unknown,0.617
98,63,54450,54600,14.3,unknown,0.617
98,63,54601,55200,14.3,unknown,0.617
98,63,55201,55800,14.3,unknown,0.617
98,63,55801,56057,14.3,unknown,0.617
98,73,56058,56400,14.3,unknown,0.617
98,73,56401,56660,14.3,unknown,0.617
98,63,56661,57000,14.3,unknown,0.617
98,63,57001,57600,14.3,unknown,0.617
98,63,57601,57867,14.3,unknown,0.617
98,53,57868,58200,14.3,unknown,0.617
98,53,58201,58800,14.3,unknown,0.617
98,53,58801,59400,14.3,unknown,0.617
98,53,59401,59677,14.3,unknown,0.617
98,63,59678,59765,14.3,unknown,0.617
98,64,59766,60000,14.3,unknown,0.617
98,64,60001,60600,14.3,unknown,0.617
98,64,60601,61200,14.3,unknown,0.617
98,64,61201,61800,14.3,unknown,0.617
98,64,61801,62400,14.3,unknown,0.617
98,64,62401,63000,14.3,unknown,0.617
98,64,63001,63600,14.3,unknown,0.617
98,64,63601,64200,14.3,unknown,0.617
98,64,64201,64800,14.3,unknown,0.617
98,64,64801,65400,14.3,unknown,0.617
98,64,65401,65802,14.3,unknown,0.617
98,63,65803,66000,14.3,unknown,0.617
98,63,66001,66011,14.3,unknown,0.617
98,74,66012,66600,14.3,unknown,0.617
98,74,66601,67200,14.3,unknown,0.617
98,74,67201,67800,14.3,unknown,0.617
98,74,67801,67955,14.3,unknown,0.617
98,65,67956,68257,14.3,unknown,0.617
98,55,68258,68400,14.3,unknown,0.617
98,55,68401,69000,14.3,unknown,0.617
98,55,69001,69600,14.3,unknown,0.617
98,55,69601,70200,14.3,unknown,0.617
98,55,70201,70670,14.3,unknown,0.617
98,65,70671,70800,14.3,unknown,0.617
98,65,70801,70972,14.3,unknown,0.617
98,74,70973,71400,14.3,unknown,0.617
98,74,71401,72000,14.3,unknown,0.617
98,74,72001,72147,14.3,unknown,0.617
98,84,72148,72600,14.3,unknown,0.617
98,84,72601,72780,14.3,unknown,0.617
98,94,72781,73200,14.3,unknown,0.617
98,94,73201,73692,14.3,unknown,0.617
99,55,129,600,16.5,malicious,0.224
99,55,601,729,16.5,malicious,0.224
99,56,730,1200,16.5,malicious,0.224
99,56,1201,1329,16.5,malicious,0.224
99,66,1330,1800,16.5,malicious,0.224
99,66,1801,1929,16.5,malicious,0.224
99,76,1930,2400,16.5,malicious,0.224
99,76,2401,2529,16.5,malicious,0.224
99,86,2530,3000,16.5,malicious,0.224
99,86,3001,3600,16.5,malicious,0.224
99,86,3601,4200,16.5,malicious,0.224
99,86,4201,4800,16.5,malicious,0.224
99,86,4801,5400,16.5,malicious,0.224
99,86,5401,6000,16.5,malicious,0.224
99,86,6001,6600,16.5,malicious,0.224
99,86,6601,7200,16.5,malicious,0.224
99,86,7201,7328,16.5,malicious,0.224
99,97,7329,7800,16.5,malicious,0.224
99,97,7801,8400,16.5,malicious,0.224
99,97,8401,8528,16.5,malicious,0.224
99,86,8529,9000,16.5,malicious,0.224
99,86,9001,9128,16.5,malicious,0.224
99,65,9129,9600,16.5,malicious,0.224
99,65,9601,10200,16.5,malicious,0.224
99,65,10201,10329,16.5,malicious,0.224
99,75,10330,10800,16.5,malicious,0.224
99,75,10801,11400,16.5,malicious,0.224
99,75,11401,12000,16.5,malicious,0.224
99,75,12001,12600,16.5,malicious,0.224
99,75,12601,13200,16.5,malicious,0.224
99,75,13201,13800,16.5,malicious,0.224
99,75,13801,14400,16.5,malicious,0.224
99,75,14401,15000,16.5,malicious,0.224
99,75,15001,15600,16.5,malicious,0.224
99,75,15601,16200,16.5,malicious,0.224
99,75,16201,16800,16.5,malicious,0.224
99,75,16801,17400,16.5,malicious,0.224
99,75,17401,18000,16.5,malicious,0.224
99,75,18001,18600,16.5,malicious,0.224
99,75,18601,19200,16.5,malicious,0.224
99,75,19201,19800,16.5,malicious,0.224
99,75,19801,20400,16.5,malicious,0.224
99,75,20401,21000,16.5,malicious,0.224
99,75,21001,21600,16.5,malicious,0.224
99,75,21601,22200,16.5,malicious,0.224
99,75,22201,22800,16.5,malicious,0.224
99,75,22801,23400,16.5,malicious,0.224
99,75,23401,24000,16.5,malicious,0.224
99,75,24001,24600,16.5,malicious,0.224
99,75,24601,25200,16.5,malicious,0.224
99,75,25201,25800,16.5,malicious,0.224
99,75,25801,26400,16.5,malicious,0.224
99,75,26401,27000,16.5,malicious,0.224
99,75,27001,27600,16.5,malicious,0.224
99,75,27601,28200,16.5,malicious,0.224
99,75,28201,28800,16.5,malicious,0.224
99,75,28801,29400,16.5,malicious,0.224
99,75,29401,30000,16.5,malicious,0.224
99,75,30001,30600,16.5,malicious,0.224
99,75,30601,31200,16.5,malicious,0.224
99,75,31201,31800,16.5,malicious,0.224
99,75,31801,32400,16.5,malicious,0.224
99,75,32401,33000,16.5,malicious,0.224
99,75,33001,33600,16.5,malicious,0.224
99,75,33601,34200,16.5,malicious,0.224
99,75,34201,34800,16.5,malicious,0.224
99,75,34801,35400,16.5,malicious,0.224
99,75,35401,36000,16.5,malicious,0.224
99,75,36001,36600,16.5,malicious,0.224
99,75,36601,37200,16.5,malicious,0.224
99,75,37201,37800,16.5,malicious,0.224
99,75,37801,38400,16.5,malicious,0.224
99,75,38401,39000,16.5,malicious,0.224
99,75,39001,39600,16.5,malicious,0.224
99,75,39601,40200,16.5,malicious,0.224
99,75,40201,40800,16.5,malicious,0.224
99,75,40801,41400,16.5,malicious,0.224
99,75,41401,42000,16.5,malicious,0.224
99,75,42001,42600,16.5,malicious,0.224
99,75,42601,43200,16.5,malicious,0.224
99,75,43201,43800,16.5,malicious,0.224
99,75,43801,44400,16.5,malicious,0.224
99,75,44401,44526,16.5,malicious,0.224
99,65,44527,45000,16.5,malicious,0.224
99,65,45001,45600,16.5,malicious,0.224
99,65,45601,46200,16.5,malicious,0.224
99,65,46201,46800,16.5,malicious,0.224
99,65,46801,47400,16.5,malicious,0.224
99,65,47401,48000,16.5,malicious,0.224
99,65,48001,48155,16.5,malicious,0.224
99,64,48156,48600,16.5,malicious,0.224
99,64,48601,49200,16.5,malicious,0.224
99,64,49201,49800,16.5,malicious,0.224
99,64,49801,50400,16.5,malicious,0.224
99,64,50401,50525,16.5,malicious,0.224
99,62,50526,51000,16.5,malicious,0.224
99,62,51001,51125,16.5,malicious,0.224
99,52,51126,51600,16.5,malicious,0.224
99,52,51601,51726,16.5,malicious,0.224
99,42,51727,52200,16.5,malicious,0.224
99,42,52201,52800,16.5,malicious,0.224
99,42,52801,52925,16.5,malicious,0.224
99,52,52926,53400,16.5,malicious,0.224
99,52,53401,53524,16.5,malicious,0.224
99,53,53525,54000,16.5,malicious,0.224
99,53,54001,54600,16.5,malicious,0.224
99,53,54601,55200,16.5,malicious,0.224
99,53,55201,55325,16.5,malicious,0.224
99,54,55326,55800,16.5,malicious,0.224
99,54,55801,55926,16.5,malicious,0.224
99,55,55927,56400,16.5,malicious,0.224
99,55,56401,57000,16.5,malicious,0.224
99,55,57001,57125,16.5,malicious,0.224
99,65,57126,57600,16.5,malicious,0.224
99,65,57601,57725,16.5,malicious,0.224
99,64,57726,58200,16.5,malicious,0.224
99,64,58201,58800,16.5,malicious,0.224
99,64,58801,59400,16.5,malicious,0.224
99,64,59401,60000,16.5,malicious,0.224
99,64,60001,60600,16.5,malicious,0.224
99,64,60601,61200,16.5,malicious,0.224
99,64,61201,61800,16.5,malicious,0.224
99,64,61801,62400,16.5,malicious,0.224
99,64,62401,63000,16.5,malicious,0.224
99,64,63001,63600,16.5,malicious,0.224
99,64,63601,63725,16.5,malicious,0.224
99,63,63726,64200,16.5,malicious,0.224
99,63,64201,64800,16.5,malicious,0.224
99,63,64801,64925,16.5,malicious,0.224
99,53,64926,65400,16.5,malicious,0.224
99,53,65401,65524,16.5,malicious,0.224
99,52,65525,66000,16.5,malicious,0.224
99,52,66001,66600,16.5,malicious,0.224
99,52,66601,67200,16.5,malicious,0.224
99,52,67201,67324,16.5,malicious,0.224
99,42,67325,67800,16.5,malicious,0.224
99,42,67801,68400,16.5,malicious,0.224
99,42,68401,69000,16.5,malicious,0.224
99,42,69001,69125,16.5,malicious,0.224
99,53,69126,69600,16.5,malicious,0.224
99,53,69601,70200,16.5,malicious,0.224
99,53,70201,70800,16.5,malicious,0.224
99,53,70801,71400,16.5,malicious,0.224
99,53,71401,71524,16.5,malicious,0.224
99,64,71525,72000,16.5,malicious,0.224
99,64,72001,72600,16.5,malicious,0.224
99,64,72601,72724,16.5,malicious,0.224
99,63,72725,73200,16.5,malicious,0.224
99,63,73201,73800,16.5,malicious,0.224
99,63,73801,74400,16.5,malicious,0.224
99,63,74401,74524,16.5,malicious,0.224
99,73,74525,75000,16.5,malicious,0.224
99,73,75001,75600,16.5,malicious,0.224
99,73,75601,76200,16.5,malicious,0.224
99,73,76201,76800,16.5,malicious,0.224
99,73,76801,77400,16.5,malicious,0.224
99,73,77401,77524,16.5,malicious,0.224
99,64,77525,78000,16.5,malicious,0.224
99,64,78001,78600,16.5,malicious,0.224
99,64,78601,78724,16.5,malicious,0.224
99,65,78725,79200,16.5,malicious,0.224
99,65,79201,79800,16.5,malicious,0.224
99,65,79801,80400,16.5,malicious,0.224
99,65,80401,81000,16.5,malicious,0.224
99,65,81001,81123,16.5,malicious,0.224
99,64,81124,81600,16.5,malicious,0.224
99,64,81601,82200,16.5,malicious,0.224
99,64,82201,82323,16.5,malicious,0.224
99,74,82324,82800,16.5,malicious,0.224
99,74,82801,83400,16.5,malicious,0.224
99,74,83401,83523,16.5,malicious,0.224
99,65,83524,84000,16.5,malicious,0.224
99,65,84001,84600,16.5,malicious,0.224
