vehicle_id,region_id,start_time,end_time,cost,is_trusted
v01_256,2,4526,4645,10.4,True
v01_257,5,4082,4244,8.4,True
v01_257,0,4293,4502,8.4,True
v01_257,3,4527,4804,8.4,True
v01_258,5,3933,4091,12.5,True
v01_258,4,4112,4320,12.5,True
v01_258,3,4332,4401,12.5,True
v01_258,0,4420,4640,12.5,True
v01_259,5,4145,4441,6.9,True
v01_259,3,4475,4711,6.9,True
v01_260,4,3898,3991,8.5,True
v01_260,5,4023,4209,8.5,True
v01_260,1,4227,4354,8.5,True
v01_261,0,4095,4305,6.8,True
v01_261,4,4312,4573,6.8,True
v01_261,5,4579,4818,6.8,True
v01_261,1,4856,5014,6.8,True
v01_262,1,3889,4052,16.6,True
v01_262,3,4060,4174,16.6,True
v01_262,0,4188,4258,16.6,True
v01_263,0,4014,4111,14.0,True
v01_263,3,4115,4255,14.0,True
v01_263,2,4270,4362,14.0,True
v01_264,4,3988,4159,11.7,False
v01_264,1,4195,4472,11.7,False
v01_265,3,4158,4252,11.5,False
v01_265,4,4261,4558,11.5,False
v01_265,0,4568,4708,11.5,False
v01_266,0,3629,3866,15.6,True
v01_266,4,3889,4185,15.6,True
v01_266,3,4191,4301,15.6,True
v01_266,5,4334,4399,15.6,True
v01_267,1,4019,4126,18.1,True
v01_267,0,4141,4340,18.1,True
v01_267,3,4359,4623,18.1,True
v01_267,4,4650,4840,18.1,True
v01_268,0,3812,3992,10.6,True
v01_268,3,3994,4102,10.6,True
v01_269,5,4035,4193,14.3,False
v01_269,1,4195,4470,14.3,False
v01_269,0,4500,4786,14.3,False
v01_269,3,4841,5099,14.3,False
v01_270,0,4168,4242,15.1,False
v01_270,1,4288,4552,15.1,False
v01_270,2,4599,4741,15.1,False
v01_270,4,4795,4938,15.1,False
v01_271,0,3885,4082,18.2,False
v01_271,1,4141,4404,18.2,False
v01_272,5,3948,4244,13.7,True
v01_272,1,4258,4494,13.7,True
v01_272,3,4517,4719,13.7,True
v01_273,3,4016,4088,17.8,True
v01_273,1,4106,4315,17.8,True
v01_273,5,4321,4401,17.8,True
v01_274,3,4083,4360,14.1,True
v01_274,5,4375,4634,14.1,True
v01_274,0,4690,4751,14.1,True
v01_275,5,3842,3993,6.5,False
v01_275,2,4006,4170,6.5,False
v01_275,4,4205,4273,6.5,False
v01_275,0,4300,4360,6.5,False
v01_276,0,3645,3874,12.2,True
v01_276,2,3884,4145,12.2,True
v01_277,3,3891,4031,6.1,True
v01_277,4,4039,4184,6.1,True
v01_277,0,4244,4461,6.1,True
v01_277,1,4496,4608,6.1,True
v01_278,2,3955,4240,17.2,True
v01_278,3,4292,4529,17.2,True
v01_279,5,4018,4246,14.7,False
v01_279,2,4248,4381,14.7,False
v01_279,0,4436,4663,14.7,False
v01_279,3,4719,4788,14.7,False
v01_280,0,3702,3774,11.4,False
v01_280,5,3823,3990,11.4,False
v01_281,4,3769,3899,13.3,False
v01_281,5,3939,4018,13.3,False
v01_281,2,4058,4213,13.3,False
v01_282,0,4043,4309,12.7,True
v01_282,4,4359,4498,12.7,True
v01_283,3,4140,4273,5.8,True
v01_283,1,4311,4570,5.8,True
v01_283,5,4621,4913,5.8,True
v01_283,0,4922,5068,5.8,True
v01_284,2,3832,3917,9.5,True
v01_284,5,3955,4092,9.5,True
v01_284,3,4103,4210,9.5,True
v01_284,4,4236,4382,9.5,True
v01_285,1,3687,3972,8.5,True
v01_285,0,3994,4068,8.5,True
v01_286,4,3724,3919,17.8,True
v01_286,0,3958,4213,17.8,True
v01_286,5,4236,4478,17.8,True
v01_286,1,4509,4737,17.8,True
v01_287,0,4062,4359,15.1,True
v01_287,1,4364,4438,15.1,True
v01_288,0,3747,3972,8.7,True
v01_288,1,4009,4274,8.7,True
v01_288,4,4279,4550,8.7,True
v01_289,1,3745,3939,8.3,True
v01_289,5,3943,4198,8.3,True
v01_290,5,3800,3864,6.9,True
v01_290,3,3901,4016,6.9,True
v01_290,2,4016,4084,6.9,True
v01_291,3,3603,3864,18.7,False
v01_291,1,3916,4000,18.7,False
v01_292,0,3705,3992,17.0,True
v01_292,5,4043,4160,17.0,True
v01_293,4,3929,3994,7.7,False
v01_293,3,4006,4100,7.7,False
v01_293,5,4118,4238,7.7,False
v01_294,3,4111,4212,7.5,True
v01_294,2,4264,4378,7.5,True
v01_294,4,4402,4685,7.5,True
v01_295,2,3739,3960,10.0,True
v01_295,4,4016,4114,10.0,True
v01_295,0,4137,4347,10.0,True
v01_295,5,4378,4535,10.0,True
v01_296,1,3658,3826,10.5,False
v01_296,0,3832,3983,10.5,False
v01_297,2,3742,3929,9.7,False
v01_297,4,3985,4203,9.7,False
v01_298,2,3791,4006,18.0,True
v01_298,5,4009,4217,18.0,True
v01_298,3,4250,4549,18.0,True
v01_298,0,4567,4699,18.0,True
v01_299,5,3773,3840,10.7,False
v01_299,0,3886,4039,10.7,False
v01_299,4,4076,4245,10.7,False
v02_300,0,7423,7721,8.8,False
v02_300,5,7745,7956,8.8,False
v02_300,3,8015,8128,8.8,False
v02_300,4,8180,8260,8.8,False
v02_301,3,7316,7409,16.9,True
v02_301,0,7444,7504,16.9,True
v02_302,0,7527,7722,11.8,True
v02_302,5,7776,8075,11.8,True
v02_302,3,8076,8320,11.8,True
v02_302,2,8331,8530,11.8,True
v02_303,1,7231,7531,13.1,True
v02_303,4,7541,7659,13.1,True
v02_303,3,7675,7868,13.1,True
v02_303,0,7878,8178,13.1,True
v02_304,2,7211,7474,6.8,True
v02_304,4,7484,7715,6.8,True
v02_304,5,7716,7936,6.8,True
v02_304,1,7941,8093,6.8,True
v02_305,4,7772,7853,9.9,False
v02_305,1,7879,8089,9.9,False
v02_305,0,8105,8360,9.9,False
v02_306,4,7785,8051,5.3,False
v02_306,2,8056,8158,5.3,False
v02_306,0,8204,8277,5.3,False
v02_307,1,7406,7548,12.2,True
v02_307,3,7564,7732,12.2,True
v02_308,3,7596,7719,17.7,True
v02_308,1,7762,8011,17.7,True
v02_308,2,8012,8159,17.7,True
v02_308,5,8217,8388,17.7,True
v02_309,5,7367,7539,17.2,True
v02_309,4,7547,7788,17.2,True
v02_309,2,7816,7987,17.2,True
v02_310,4,7374,7670,12.4,True
v02_310,1,7672,7855,12.4,True
v02_310,0,7882,8060,12.4,True
v02_311,5,7233,7506,19.8,True
v02_311,3,7509,7608,19.8,True
v02_311,0,7627,7825,19.8,True
v02_312,5,7567,7864,8.8,True
v02_312,4,7900,8035,8.8,True
v02_312,3,8059,8185,8.8,True
v02_313,2,7215,7405,8.6,False
v02_313,0,7415,7492,8.6,False
v02_314,3,7263,7516,12.7,False
v02_314,1,7540,7676,12.7,False
v02_314,5,7733,7831,12.7,False
v02_315,4,7489,7589,5.6,False
v02_315,0,7622,7921,5.6,False
v02_315,5,7922,8050,5.6,False
v02_316,5,7464,7562,17.2,True
v02_316,2,7615,7768,17.2,True
v02_316,4,7800,7969,17.2,True
v02_317,1,7436,7615,7.2,True
v02_317,0,7673,7777,7.2,True
v02_318,5,7272,7548,10.8,False
v02_318,2,7582,7756,10.8,False
v02_318,0,7793,7932,10.8,False
v02_319,0,7366,7593,5.7,False
v02_319,2,7646,7876,5.7,False
v02_320,0,7682,7939,6.0,False
v02_320,3,7945,8164,6.0,False
v02_320,2,8224,8416,6.0,False
v02_321,1,7201,7471,11.8,False
v02_321,2,7502,7682,11.8,False
v02_321,3,7715,7838,11.8,False
v02_321,4,7841,8139,11.8,False
v02_322,3,7713,7935,5.1,True
v02_322,5,7974,8052,5.1,True
v02_323,3,7267,7356,9.3,False
v02_323,5,7364,7629,9.3,False
v02_323,0,7630,7908,9.3,False
v02_324,5,7743,8035,13.6,True
v02_324,2,8048,8303,13.6,True
v02_324,3,8312,8525,13.6,True
v02_324,0,8583,8881,13.6,True
v02_325,4,7468,7648,8.2,False
v02_325,5,7680,7834,8.2,False
v02_325,3,7857,8109,8.2,False
v02_325,0,8150,8435,8.2,False
v02_326,5,7624,7840,11.9,True
v02_326,0,7894,8045,11.9,True
v02_326,1,8085,8362,11.9,True
v02_326,2,8390,8560,11.9,True
v02_327,3,7547,7785,5.2,True
v02_327,2,7845,8102,5.2,True
v02_328,2,7663,7755,7.6,True
v02_328,4,7806,8000,7.6,True
v02_329,0,7623,7708,7.3,True
v02_329,3,7729,7877,7.3,True
v02_329,2,7911,8164,7.3,True
v02_330,2,7204,7351,15.2,True
v02_330,1,7371,7633,15.2,True
v02_331,0,7598,7733,16.1,True
v02_331,1,7781,7935,16.1,True
v02_331,5,7956,8157,16.1,True
v02_332,1,7653,7782,17.9,False
v02_332,4,7788,8012,17.9,False
v02_332,0,8025,8174,17.9,False
v02_333,3,7217,7476,19.8,False
v02_333,5,7522,7705,19.8,False
v02_333,2,7730,7929,19.8,False
v02_333,1,7986,8049,19.8,False
v02_334,0,7333,7610,11.1,True
v02_334,4,7668,7875,11.1,True
v02_334,2,7880,7981,11.1,True
v02_334,3,8016,8270,11.1,True
v02_335,5,7657,7860,5.1,False
v02_335,3,7906,8001,5.1,False
v02_335,1,8052,8178,5.1,False
v02_335,4,8231,8375,5.1,False
v02_336,4,7350,7523,18.5,True
v02_336,2,7555,7697,18.5,True
v02_337,4,7483,7552,9.0,True
v02_337,3,7554,7814,9.0,True
v02_338,4,7264,7458,18.7,True
v02_338,1,7513,7690,18.7,True
v02_338,3,7720,7820,18.7,True
v02_339,3,7330,7418,9.8,True
v02_339,5,7471,7691,9.8,True
v02_340,3,7422,7642,16.1,False
v02_340,5,7687,7896,16.1,False
v02_340,2,7903,8072,16.1,False
v02_340,4,8080,8250,16.1,False
v02_341,4,7251,7377,13.3,True
v02_341,0,7392,7489,13.3,True
v02_341,2,7541,7725,13.3,True
v02_342,0,7502,7796,16.2,True
v02_342,1,7816,7909,16.2,True
v02_342,5,7954,8188,16.2,True
v02_342,3,8208,8340,16.2,True
v02_343,1,7262,7456,13.3,True
v02_343,3,7479,7633,13.3,True
v02_343,4,7675,7907,13.3,True
v02_343,0,7950,8080,13.3,True
v02_344,2,7394,7559,19.2,False
v02_344,4,7562,7778,19.2,False
v02_344,3,7783,7904,19.2,False
v02_345,5,7226,7330,12.2,True
v02_345,1,7361,7622,12.2,True
v02_346,3,7681,7857,18.2,True
v02_346,2,7880,8124,18.2,True
v02_346,1,8159,8223,18.2,True
v02_347,3,7267,7354,18.2,True
v02_347,0,7395,7695,18.2,True
v02_347,4,7724,7995,18.2,True
v02_347,5,8024,8179,18.2,True
v02_348,0,7561,7747,18.1,True
v02_348,3,7752,7997,18.1,True
v02_348,1,8010,8256,18.1,True
v02_349,3,7636,7936,8.2,True
v02_349,5,7982,8196,8.2,True
v02_350,3,7461,7730,11.3,True
v02_350,4,7747,7935,11.3,True
v02_351,2,7758,8052,12.8,True
v02_351,3,8074,8313,12.8,True
v02_351,0,8345,8506,12.8,True
v02_352,4,7669,7968,13.5,True
v02_352,2,7993,8125,13.5,True
v02_352,5,8174,8276,13.5,True
v02_352,1,8332,8405,13.5,True
v02_353,5,7726,7922,9.6,True
v02_353,0,7935,8150,9.6,True
v02_354,3,7357,7649,17.3,True
v02_354,0,7653,7927,17.3,True
v02_355,0,7342,7636,11.6,True
v02_355,4,7682,7960,11.6,True
v02_355,2,7993,8066,11.6,True
v02_355,1,8083,8317,11.6,True
v02_356,5,7525,7799,16.6,True
v02_356,3,7824,8120,16.6,True
v02_357,4,7411,7707,19.1,True
v02_357,2,7756,7893,19.1,True
v02_357,0,7899,8197,19.1,True
v02_357,1,8215,8309,19.1,True
v02_358,4,7369,7537,5.2,False
v02_358,0,7543,7785,5.2,False
v02_359,3,7411,7536,9.1,False
v02_359,1,7591,7730,9.1,False
v02_360,5,7624,7837,14.9,False
v02_360,1,7853,8150,14.9,False
v02_361,5,7453,7633,15.5,True
v02_361,1,7685,7926,15.5,True
v02_361,2,7973,8124,15.5,True
v02_361,0,8157,8361,15.5,True
v02_362,1,7486,7665,11.8,True
v02_362,4,7718,8014,11.8,True
v02_362,5,8031,8328,11.8,True
v02_362,3,8387,8596,11.8,True
v02_363,3,7451,7728,15.0,True
v02_363,0,7731,7838,15.0,True
v02_364,0,7355,7540,7.7,True
v02_364,2,7590,7723,7.7,True
v02_364,1,7782,8055,7.7,True
v02_364,3,8064,8295,7.7,True
v02_365,5,7795,7868,11.5,True
v02_365,1,7921,8051,11.5,True
v02_365,4,8068,8271,11.5,True
v02_365,2,8313,8547,11.5,True
v02_366,3,7745,7847,6.5,False
v02_366,5,7890,8120,6.5,False
v02_366,1,8121,8316,6.5,False
v02_366,2,8374,8585,6.5,False
v02_367,4,7770,7900,10.6,False
v02_367,1,7933,8124,10.6,False
v02_368,3,7716,7932,7.5,True
v02_368,2,7983,8160,7.5,True
v02_368,0,8209,8341,7.5,True
v02_369,0,7375,7627,6.0,False
v02_369,4,7643,7938,6.0,False
v02_369,1,7992,8176,6.0,False
v02_369,5,8235,8428,6.0,False
v02_370,0,7425,7661,12.6,True
v02_370,1,7711,7965,12.6,True
v02_370,5,8002,8214,12.6,True
v02_370,4,8217,8470,12.6,True
v02_371,0,7351,7498,16.7,True
v02_371,3,7513,7790,16.7,True
v02_371,4,7791,8087,16.7,True
v02_372,1,7679,7792,17.7,True
v02_372,3,7812,8026,17.7,True
v02_372,2,8083,8183,17.7,True
v02_372,4,8233,8321,17.7,True
v02_373,4,7440,7687,14.9,True
v02_373,5,7728,7819,14.9,True
v02_373,0,7821,8005,14.9,True
v02_374,2,7644,7748,19.8,True
v02_374,4,7805,8015,19.8,True
v02_375,3,7601,7859,7.4,True
v02_375,1,7918,8024,7.4,True
v02_376,0,7367,7620,19.2,True
v02_376,5,7659,7891,19.2,True
v02_376,3,7892,8136,19.2,True
v02_377,0,7348,7568,12.9,True
v02_377,4,7588,7844,12.9,True
v02_377,5,7869,8007,12.9,True
v02_378,3,7416,7534,12.1,True
v02_378,5,7592,7841,12.1,True
v02_378,4,7861,8111,12.1,True
v02_379,2,7730,8020,17.7,True
v02_379,1,8037,8106,17.7,True
v02_380,0,7556,7633,17.1,True
v02_380,5,7683,7780,17.1,True
v02_381,3,7582,7660,19.6,False
v02_381,1,7695,7966,19.6,False
v02_382,3,7798,8001,6.8,True
v02_382,4,8040,8213,6.8,True
v02_382,0,8238,8327,6.8,True
v02_383,5,7775,8000,8.8,False
v02_383,2,8015,8135,8.8,False
v02_383,4,8188,8340,8.8,False
v02_384,5,7503,7640,12.2,False
v02_384,0,7662,7756,12.2,False
v02_384,4,7776,7909,12.2,False
v02_384,2,7911,8199,12.2,False
v02_385,0,7769,7971,13.4,True
v02_385,1,7980,8187,13.4,True
v02_385,4,8228,8396,13.4,True
v02_385,5,8447,8633,13.4,True
v02_386,1,7484,7683,9.3,True
v02_386,0,7695,7881,9.3,True
v02_386,4,7890,7987,9.3,True
v02_387,3,7234,7348,18.9,False
v02_387,1,7367,7551,18.9,False
v02_388,3,7594,7825,9.9,True
v02_388,1,7874,8026,9.9,True
v02_388,4,8077,8292,9.9,True
v02_388,0,8349,8556,9.9,True
v02_389,1,7580,7788,18.1,True
v02_389,4,7819,7916,18.1,True
v02_389,3,7920,8001,18.1,True
v02_389,0,8052,8193,18.1,True
v02_390,2,7416,7498,13.3,True
v02_390,1,7524,7656,13.3,True
v02_390,4,7662,7941,13.3,True
v02_391,3,7394,7460,7.6,True
v02_391,1,7516,7741,7.6,True
v02_392,4,7692,7880,12.1,True
v02_392,0,7883,8009,12.1,True
v02_392,5,8026,8199,12.1,True
v02_392,2,8244,8309,12.1,True
v02_393,4,7233,7526,12.6,True
v02_393,2,7541,7821,12.6,True
v02_394,4,7619,7782,6.2,True
v02_394,5,7821,8053,6.2,True
v02_395,2,7389,7474,10.3,True
v02_395,5,7533,7782,10.3,True
v02_395,0,7797,8022,10.3,True
v02_396,2,7658,7807,14.3,True
v02_396,0,7810,7959,14.3,True
v02_396,3,7974,8197,14.3,True
v02_397,1,7384,7484,13.0,False
v02_397,3,7510,7720,13.0,False
v02_398,2,7700,7770,9.2,False
v02_398,0,7777,8037,9.2,False
v02_398,4,8094,8225,9.2,False
v02_399,5,7688,7913,6.9,False
v02_399,1,7918,7998,6.9,False
v02_399,0,8043,8225,6.9,False
v02_400,1,7614,7868,9.3,True
v02_400,0,7919,8082,9.3,True
v02_400,2,8107,8256,9.3,True
v02_401,3,7793,8082,12.5,True
v02_401,2,8140,8288,12.5,True
v02_401,0,8315,8433,12.5,True
v02_402,1,7501,7691,12.2,True
v02_402,5,7719,7813,12.2,True
v02_402,0,7851,8021,12.2,True
v02_402,4,8073,8247,12.2,True
v02_403,5,7508,7720,10.2,False
v02_403,0,7737,7812,10.2,False
v02_403,3,7848,8058,10.2,False
v02_403,2,8062,8241,10.2,False
v02_404,2,7369,7536,10.0,False
v02_404,1,7550,7771,10.0,False
v02_404,4,7776,7926,10.0,False
v02_404,5,7934,8161,10.0,False
v02_405,2,7454,7540,18.7,True
v02_405,1,7556,7671,18.7,True
v02_405,0,7725,7797,18.7,True
v02_405,5,7828,8096,18.7,True
v02_406,2,7457,7545,19.4,True
v02_406,0,7597,7839,19.4,True
v02_407,0,7542,7787,8.1,True
v02_407,3,7811,8065,8.1,True
v02_407,2,8094,8274,8.1,True
v02_407,1,8286,8515,8.1,True
v02_408,1,7292,7387,19.9,True
v02_408,4,7399,7641,19.9,True
v02_409,4,7731,8022,15.2,True
v02_409,5,8022,8161,15.2,True
v02_409,1,8167,8236,15.2,True
v02_409,2,8267,8513,15.2,True
v02_410,4,7402,7613,15.0,True
v02_410,2,7640,7740,15.0,True
v02_411,2,7774,8072,17.5,True
v02_411,5,8118,8278,17.5,True
v02_411,0,8316,8489,17.5,True
v02_411,3,8523,8774,17.5,True
v02_412,2,7501,7782,16.2,True
v02_412,1,7825,8039,16.2,True
v02_413,1,7270,7464,8.8,True
v02_413,5,7523,7609,8.8,True
v02_413,2,7662,7900,8.8,True
v02_413,4,7931,8148,8.8,True
v02_414,3,7292,7447,18.2,True
v02_414,5,7507,7790,18.2,True
v02_414,4,7802,7923,18.2,True
v02_414,0,7964,8078,18.2,True
v02_415,5,7758,8050,11.5,False
v02_415,2,8094,8279,11.5,False
v02_416,3,7631,7798,15.0,False
v02_416,5,7852,7958,15.0,False
v02_417,2,7578,7773,9.3,False
v02_417,3,7814,7888,9.3,False
v02_417,4,7900,8091,9.3,False
v02_418,3,7670,7910,17.6,True
v02_418,0,7935,8057,17.6,True
v02_419,5,7654,7908,14.6,True
v02_419,4,7914,8079,14.6,True
v02_419,3,8087,8371,14.6,True
v02_419,1,8424,8523,14.6,True
v02_420,3,7774,7849,11.7,False
v02_420,5,7849,7928,11.7,False
v02_420,4,7930,8067,11.7,False
v02_421,0,7705,7881,5.0,True
v02_421,3,7905,8019,5.0,True
v02_421,2,8071,8361,5.0,True
v02_421,5,8409,8552,5.0,True
v02_422,0,7452,7557,11.9,True
v02_422,3,7593,7863,11.9,True
v02_422,1,7907,7980,11.9,True
v02_422,4,7999,8235,11.9,True
v02_423,2,7760,7834,6.5,True
v02_423,5,7883,8146,6.5,True
v02_424,3,7509,7607,12.1,True
v02_424,0,7643,7798,12.1,True
v02_424,2,7858,8009,12.1,True
v02_425,2,7420,7616,8.6,True
v02_425,5,7619,7884,8.6,True
v02_426,5,7518,7582,17.2,False
v02_426,4,7612,7835,17.2,False
v02_427,2,7539,7821,17.9,False
v02_427,5,7848,8100,17.9,False
v02_427,1,8117,8375,17.9,False
v02_427,0,8388,8550,17.9,False
v02_428,1,7464,7581,11.9,False
v02_428,2,7593,7844,11.9,False
v02_429,4,7625,7822,8.4,True
v02_429,5,7877,8159,8.4,True
v02_429,3,8182,8377,8.4,True
v02_429,2,8437,8652,8.4,True
v02_430,1,7271,7565,6.6,True
v02_430,3,7621,7704,6.6,True
v02_430,0,7763,7999,6.6,True
v02_430,5,8029,8159,6.6,True
v02_431,0,7660,7731,6.8,True
v02_431,2,7749,7927,6.8,True
v02_431,3,7945,8211,6.8,True
v02_432,1,7396,7479,5.4,True
v02_432,3,7511,7732,5.4,True
v02_432,0,7733,7988,5.4,True
v02_433,1,7399,7695,10.8,True
v02_433,3,7713,8000,10.8,True
v02_433,0,8050,8165,10.8,True
v02_433,4,8201,8391,10.8,True
v02_434,5,7535,7727,5.0,True
v02_434,0,7766,7985,5.0,True
v02_434,2,8017,8083,5.0,True
v02_435,0,7443,7727,13.4,True
v02_435,2,7780,7939,13.4,True
v02_435,1,7977,8265,13.4,True
v02_435,5,8321,8420,13.4,True
v02_436,2,7628,7739,11.5,True
v02_436,1,7759,7922,11.5,True
v02_436,0,7970,8120,11.5,True
v02_437,5,7779,7950,6.6,True
v02_437,0,7992,8141,6.6,True
v02_438,3,7688,7848,13.5,False
v02_438,1,7860,8071,13.5,False
v02_438,0,8080,8155,13.5,False
v02_438,5,8166,8398,13.5,False
v02_439,3,7436,7578,14.2,True
v02_439,0,7589,7737,14.2,True
v02_439,4,7748,8001,14.2,True
v02_440,5,7781,7877,5.3,False
v02_440,3,7894,8174,5.3,False
v02_440,1,8223,8418,5.3,False
v02_441,0,7342,7514,18.5,True
v02_441,3,7571,7835,18.5,True
v02_442,0,7263,7504,5.1,True
v02_442,4,7554,7777,5.1,True
v02_442,3,7797,8075,5.1,True
v02_442,5,8127,8395,5.1,True
v02_443,0,7430,7639,16.5,True
v02_443,4,7698,7937,16.5,True
v02_443,3,7996,8194,16.5,True
v02_444,1,7783,7972,14.7,True
v02_444,2,8026,8145,14.7,True
v02_444,3,8160,8460,14.7,True
v02_445,2,7389,7497,6.9,True
v02_445,0,7520,7590,6.9,True
v02_445,5,7600,7709,6.9,True
v02_445,3,7752,7982,6.9,True
v02_446,5,7357,7445,15.0,False
v02_446,1,7472,7626,15.0,False
v02_446,3,7642,7779,15.0,False
v02_446,2,7822,8067,15.0,False
v02_447,0,7527,7619,8.8,False
v02_447,2,7650,7920,8.8,False
v02_448,5,7509,7707,14.1,True
v02_448,1,7735,8025,14.1,True
v02_448,4,8063,8213,14.1,True
v02_449,1,7492,7728,7.7,True
v02_449,0,7748,7991,7.7,True
v03_450,1,11342,11517,5.2,True
v03_450,4,11544,11660,5.2,True
v03_450,3,11663,11889,5.2,True
v03_450,2,11942,12233,5.2,True
v03_451,4,11039,11339,14.3,True
v03_451,1,11380,11664,14.3,True
v03_452,4,11357,11615,16.8,True
v03_452,3,11656,11864,16.8,True
v03_453,1,11288,11565,10.6,True
v03_453,4,11622,11734,10.6,True
v03_453,3,11749,12033,10.6,True
v03_453,0,12047,12292,10.6,True
v03_454,2,10968,11128,5.6,False
v03_454,1,11162,11300,5.6,False
v03_455,3,11282,11581,12.2,True
v03_455,5,11590,11667,12.2,True
v03_455,4,11671,11745,12.2,True
v03_456,2,11088,11344,10.4,True
v03_456,3,11366,11598,10.4,True
v03_457,5,10968,11040,5.4,True
v03_457,0,11089,11381,5.4,True
v03_458,4,11056,11136,16.0,False
v03_458,0,11193,11473,16.0,False
v03_459,3,11276,11412,18.2,True
v03_459,5,11428,11655,18.2,True
v03_459,4,11694,11885,18.2,True
v03_460,2,11132,11303,5.2,False
v03_460,1,11329,11415,5.2,False
v03_460,4,11474,11686,5.2,False
v03_460,0,11723,11842,5.2,False
v03_461,4,11196,11335,9.3,True
v03_461,5,11377,11651,9.3,True
v03_462,2,10955,11083,11.8,True
v03_462,0,11134,11415,11.8,True
v03_462,1,11436,11527,11.8,True
v03_463,3,11184,11456,5.0,False
v03_463,4,11478,11666,5.0,False
v03_463,5,11719,12013,5.0,False
v03_464,3,11266,11536,10.9,False
v03_464,2,11563,11653,10.9,False
v03_465,2,10884,11032,16.8,True
v03_465,0,11074,11359,16.8,True
v03_465,4,11416,11557,16.8,True
v03_466,5,10960,11238,17.1,True
v03_466,2,11257,11353,17.1,True
v03_466,0,11407,11553,17.1,True
v03_467,0,11351,11585,16.8,True
v03_467,4,11643,11713,16.8,True
v03_468,5,11036,11192,10.7,True
v03_468,3,11199,11433,10.7,True
v03_468,0,11482,11693,10.7,True
v03_469,1,10998,11217,19.4,False
v03_469,4,11242,11312,19.4,False
v03_469,0,11312,11380,19.4,False
v03_470,0,11129,11226,15.1,False
v03_470,2,11271,11458,15.1,False
v03_470,3,11509,11594,15.1,False
v03_471,2,10844,10952,6.7,True
v03_471,1,10959,11190,6.7,True
v03_472,5,11185,11358,12.4,True
v03_472,0,11406,11533,12.4,True
v03_472,1,11540,11738,12.4,True
v03_472,3,11751,12034,12.4,True
v03_473,4,11077,11172,10.9,False
v03_473,5,11178,11390,10.9,False
v03_474,2,11188,11407,17.8,True
v03_474,1,11430,11678,17.8,True
v03_474,0,11702,11834,17.8,True
v03_475,3,11109,11316,16.3,True
v03_475,5,11323,11412,16.3,True
v03_476,3,11168,11293,16.1,True
v03_476,2,11332,11410,16.1,True
v03_477,0,10867,10960,9.2,True
v03_477,5,10984,11080,9.2,True
v03_477,1,11128,11261,9.2,True
v03_478,4,11011,11296,6.4,False
v03_478,5,11309,11535,6.4,False
v03_478,3,11561,11778,6.4,False
v03_478,1,11818,12004,6.4,False
v03_479,3,11162,11302,9.8,True
v03_479,2,11358,11477,9.8,True
v03_479,4,11478,11605,9.8,True
v03_479,5,11652,11903,9.8,True
v03_480,5,10961,11032,9.4,True
v03_480,3,11035,11108,9.4,True
v03_481,4,11149,11227,8.1,True
v03_481,2,11284,11369,8.1,True
v03_481,0,11410,11518,8.1,True
v03_482,4,11174,11340,13.0,True
v03_482,2,11382,11632,13.0,True
v03_482,3,11666,11953,13.0,True
v03_483,1,11208,11497,8.8,True
v03_483,5,11505,11580,8.8,True
v03_483,3,11627,11926,8.8,True
v03_484,0,11045,11319,8.7,True
v03_484,2,11367,11480,8.7,True
v03_484,4,11491,11745,8.7,True
v03_484,1,11793,11963,8.7,True
v03_485,1,11222,11343,18.4,True
v03_485,2,11371,11482,18.4,True
v03_485,4,11513,11598,18.4,True
v03_486,4,10869,11052,8.8,True
v03_486,5,11058,11294,8.8,True
v03_487,3,11089,11348,10.7,False
v03_487,0,11378,11467,10.7,False
v03_487,1,11484,11774,10.7,False
v03_487,2,11818,12072,10.7,False
v03_488,3,11274,11415,8.5,True
v03_488,4,11452,11645,8.5,True
v03_488,2,11646,11938,8.5,True
v03_489,3,11227,11422,15.1,True
v03_489,0,11479,11626,15.1,True
v03_489,5,11635,11863,15.1,True
v03_490,0,11036,11098,8.0,True
v03_490,3,11141,11392,8.0,True
v03_490,1,11423,11575,8.0,True
v03_490,5,11631,11784,8.0,True
v03_491,1,11157,11288,16.8,True
v03_491,0,11295,11418,16.8,True
v03_491,2,11425,11656,16.8,True
v03_491,4,11711,11797,16.8,True
v03_492,0,10986,11280,15.9,True
v03_492,1,11328,11510,15.9,True
v03_492,5,11551,11629,15.9,True
v03_493,1,11215,11339,8.5,False
v03_493,0,11348,11517,8.5,False
v03_493,5,11521,11794,8.5,False
v03_493,4,11811,11964,8.5,False
v03_494,5,11075,11265,11.9,True
v03_494,0,11278,11507,11.9,True
v03_494,4,11544,11811,11.9,True
v03_495,5,11121,11300,6.1,True
v03_495,2,11314,11597,6.1,True
v03_496,1,10804,11077,6.0,True
v03_496,4,11097,11361,6.0,True
v03_496,0,11418,11579,6.0,True
v03_496,5,11589,11734,6.0,True
v03_497,4,10971,11216,14.9,False
v03_497,2,11262,11532,14.9,False
v03_498,2,11071,11137,9.4,False
v03_498,1,11169,11387,9.4,False
v03_498,4,11395,11615,9.4,False
v03_499,4,11111,11256,17.8,True
v03_499,2,11264,11386,17.8,True
v03_499,1,11394,11539,17.8,True
v03_500,5,11292,11429,5.3,True
v03_500,4,11469,11684,5.3,True
v03_500,3,11737,11956,5.3,True
v03_501,3,11008,11075,18.9,True
v03_501,2,11099,11281,18.9,True
v03_502,0,10845,10982,8.2,True
